2016-06-24 01:27:28  Exceptio:“Ï≥£√Ë ˆ:MHBchsvmJ7sEoWAmQkItnkASCZpBammoWFIpkk84OQpMcgmSTko9nE44MZAEaiEK|Group:107
2016-06-24 09:26:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:22  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:23  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:24  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:24  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:25  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPOD0KTHo5kElaIZJAOC2eBBo5Cg==|Group:114

2016-06-24 09:26:26  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:26  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:26  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:27  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:27  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:27  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:28  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:28  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:28  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:29  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:29  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:29  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:30  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:30  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:30  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:31  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:31  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:31  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:32  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:32  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:33  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:33  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:33  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:33  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:114

2016-06-24 09:26:34  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:35  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:35  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:36  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:37  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:37  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:38  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:39  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:39  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:40  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:41  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:41  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzg5Ckx6OZBJWiGSQDgtmAQaOQo=|Group:113

2016-06-24 09:26:41  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:41  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzg5Ckx6OZBJWiGSQDgtmAQaOQo=|Group:113

2016-06-24 09:26:42  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaJQo=|Group:113

2016-06-24 09:26:42  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:43  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:43  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:113

2016-06-24 09:26:43  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:44  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:113

2016-06-24 09:26:44  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:44  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:113

2016-06-24 09:26:45  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:113

2016-06-24 09:26:45  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:45  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:113

2016-06-24 09:26:46  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:46  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:113

2016-06-24 09:26:46  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:47  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:113

2016-06-24 09:26:47  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:113

2016-06-24 09:26:48  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:114

2016-06-24 09:26:48  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:48  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtnAQaJQo=|Group:114

2016-06-24 09:26:49  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:49  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:55  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzg5Ckx6OZBJWiGSQDgtmAQaOQo=|Group:114

2016-06-24 09:26:56  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:57  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:57  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:57  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:58  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:114

2016-06-24 09:26:58  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:114

2016-06-24 09:26:59  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:115

2016-06-24 09:26:59  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:26:59  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:26:59  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:115

2016-06-24 09:27:00  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:00  Exceptio:“Ï≥£√Ë ˆ:MHBchsY07kG0vNZ3BKFgJkJCKYBMQjWWTnppqFhSKZJPODEKTHo5kElaIZJAOC2eBBolCg==|Group:115

2016-06-24 09:27:01  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:01  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:02  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:02  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:03  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:04  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:05  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:05  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:06  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:06  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:07  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:08  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:08  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:09  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:10  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:10  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:11  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:12  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzglCkx6OZBJWiGSQDgtngQaOQo=|Group:115

2016-06-24 09:27:20  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzgpCkx6OZBJWiGSQDgtngQaJQo=|Group:115

2016-06-24 09:27:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzgpCkx6OZBJWiGSQDgtngQaJQo=|Group:115

2016-06-24 09:27:21  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzgpCkx6OZBJWiGSQDgtngQaJQo=|Group:115

2016-06-24 09:27:22  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzgpCkx6OZBJWiGSQDgtngQaJQo=|Group:115

2016-06-24 09:27:23  Exceptio:“Ï≥£√Ë ˆ:yBgVCq6hv46ukwShYCZCSjWYQXIJkE9qaahYUimSTzgpCkx6OZBJWiGSQDgtngQaJQo=|Group:115

2016-06-24 09:31:58  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:31:59  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:00  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:00  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:01  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:02  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:02  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:03  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:04  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:06  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:07  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:08  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:09  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:09  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:10  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:10  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:11  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:12  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:12  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:14  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:14  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:15  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:16  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ckw4IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:17  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:18  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:19  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

2016-06-24 09:32:19  Exceptio:“Ï≥£√Ë ˆ:yBgVCtZTrO2ik8JlGGwaiAGWTmo5kEFiLZZYsmmQSFo1Ck44IZpBeiGWS1o5Ck1CIQpJSgkK|Group:119

