;地图 x y 名称 范围 数量 时间 集中刷几率(0~100) 刷新模式(0~1) 集中点X 集中点Y
代码  x     y     名称          范围  数量  时间
D5069 37    13    角蝇            2     1     5
D5069 63    13    祖玛雕像        2     1     3
D5069 63    13    祖玛卫士        2     1     3
D5069 63    13    楔蛾            2     2     5
D5069 63    13    角蝇            2     1     5
D5069 63    13    祖玛弓箭手      2     1     3
D5069 88    14    祖玛雕像        2     1     3
D5069 88    14    祖玛卫士        2     1     3
D5069 88    14    楔蛾            2     2     5
D5069 88    14    角蝇            2     1     5
D5069 88    14    祖玛弓箭手      2     1     3
D5069 11    41    祖玛雕像        2     1     3
D5069 11    41    祖玛卫士        2     1     3
D5069 11    41    楔蛾            2     2     5
D5069 11    41    角蝇            2     1     5
D5069 11    41    祖玛弓箭手      2     1     3
D5069 37    41    祖玛卫士        2     1     3
D5069 37    41    祖玛雕像        2     1     3
D5069 37    41    楔蛾            2     2     5
D5069 37    41    角蝇            2     1     5
D5069 37    41    祖玛卫士        2     1     3
D5069 63    41    祖玛雕像        2     1     3
D5069 63    41    楔蛾            2     2     5
D5069 63    41    角蝇            2     1     5
D5069 63    41    祖玛弓箭手      2     1     3
D5069 89    41    祖玛雕像        2     1     3
D5069 63    41    祖玛卫士        2     1     3
D5069 89    41    祖玛卫士        2     1     3
D5069 89    41    楔蛾            2     2     5
D5069 89    41    角蝇            2     1     5
D5069 89    41    祖玛弓箭手      2     1     3
D5069 12    74    祖玛雕像        2     1     3
D5069 12    74    祖玛卫士        2     1     3
D5069 12    74    楔蛾            2     2     5
D5069 12    74    角蝇            2     1     5
D5069 12    74    祖玛弓箭手      2     1     3
D5069 37    73    祖玛雕像        2     1     3
D5069 37    73    祖玛卫士        2     1     3
D5069 37    73    楔蛾            2     2     5
D5069 37    73    角蝇            2     1     5
D5069 37    73    祖玛弓箭手      2     1     3
D5069 63    73    祖玛雕像        2     1     3
D5069 63    73    祖玛卫士        2     1     3
D5069 63    73    楔蛾            2     2     5
D5069 63    73    角蝇            2     1     5
D5069 63    73    祖玛弓箭手      2     1     3
D5069 87    73    祖玛雕像        2     1     3
D5069 87    73    祖玛卫士        2     1     3
D5069 87    73    楔蛾            2     2     5
D5069 87    73    角蝇            2     1     5
D5069 87    73    祖玛弓箭手      2     1     3

D5069 50    50    祖玛雕像0       50    1     120
D5069 50    50    祖玛卫士0       50    1     120
D5069 50    50    祖玛弓箭手0     50    1     120

D5072 50    50    祖玛雕像        50    25    8
D5072 50    50    祖玛卫士        50    25    8
D5072 50    50    祖玛弓箭手      50    30    8
D5072 50    50    楔蛾            50    50    8
D5072 50    50    角蝇            50    3    8

D5072 50    50    祖玛雕像       50    20    10
D5072 50    50    祖玛卫士       50    20    10
D5072 50    50    祖玛弓箭手     50    20   10

D5072 50    50    祖玛雕像0       50    1     10
D5072 50    50    祖玛卫士0       50    1    10
D5072 50    50    祖玛弓箭手0     50    1    10

D5073 50    50    祖玛雕像        50    10    8
D5073 50    50    祖玛卫士        50    10    8
D5073 50    50    祖玛弓箭手      50    10    8
D5073 50    50    楔蛾            50    40    8
D5073 50    50    角蝇            50    2    8
D5073 50    50    祖玛雕像       50    20    10
D5073 50    50    祖玛卫士       50    20    10
D5073 50    50    祖玛弓箭手     50    20   10
D5073 50    50    祖玛雕像0       50    1     120
D5073 50    50    祖玛卫士0       50    1     120
D5073 50    50    祖玛弓箭手0     50    1     120

D5074 50    50    祖玛雕像        30    20    8
D5074 50    50    祖玛卫士        30    20    8
D5074 50    50    祖玛卫士        30    40    10
D5074 50    50    祖玛弓箭手      30    20    8
D5074 50    50    大老鼠          30    15    8
D5074 50    50    角蝇            30    2     8
D5074 73    22    祖玛雕像        7     5     11
D5074 73    22    祖玛卫士        7     5     11
D5074 73    22    祖玛弓箭手      7     5     11
D5074 73    22    楔蛾            7     9     11
D5074 73    22    角蝇            7     1     11

D5074 50    50    祖玛雕像        50    15    60
D5074 50    50    祖玛卫士        50    15    60
D5074 50    50    祖玛弓箭手3     50    15    60

D5074 50    50    祖玛雕像0       50    5     120
D5074 50    50    祖玛卫士0       50    5     120
D5074 50    50    祖玛弓箭手0     50    5     120

D515  22    20    角蝇            20    2     16
D515  73    22    楔蛾            7     10     11
D515  19    24    祖玛教主        0     1     60


D601  40    27    蜈蚣            50    10    6
D601  18    166   蜈蚣            50    10    6
D601  161   208   蜈蚣            50    10    6
D601  84    104   蜈蚣            50    10    6
D601  187   36    蜈蚣            50    10    6
D601  144   73    蜈蚣            50    10    6
D601  100   100   蜈蚣            100   10    10    50
D601  100   100   蜈蚣            100   10    10    50
D601  40    27    跳跳蜂          50    10    6
D601  18    166   跳跳蜂          50    10    6
D601  161   208   跳跳蜂          50    10    6
D601  84    104   巨型蠕虫        50    10    6
D601  187   36    巨型蠕虫        50    10    6
D601  144   73    巨型蠕虫        50    10    6
D601  40    27    黑色恶蛆        50    8     6
D601  18    166   黑色恶蛆        50    8     6
D601  161   208   黑色恶蛆        50    8     6
D601  84    104   黑色恶蛆        50    8     6
D601  187   36    黑色恶蛆        50    8     6
D601  144   73    黑色恶蛆        50    8     6

D601  100   100   蜈蚣0           100   1     15
D601  100   100   跳跳蜂0         100   1     15
D601  100   100   巨型蠕虫0       100   1     15
D601  100   100   黑色恶蛆0       100   1     15

D602  60    47    蜈蚣            60    10    6
D602  101   101   蜈蚣            60    10    6
D602  78    167   蜈蚣            60    10    6
D602  144   151   蜈蚣            60    10    6
D602  178   43    蜈蚣            60    10    6
D602  100   100   蜈蚣            100   10    10    50
D602  100   100   蜈蚣            100   10    10    50
D602  60    47    钳虫            60    10    6
D602  101   101   钳虫            60    10    6
D602  78    167   钳虫            60    10    6
D602  144   151   钳虫            60    10    6
D602  178   43    钳虫            60    10    6
D602  100   100   钳虫            100   10    10    50
D602  100   100   钳虫            100   10    10    50
D602  60    47    黑色恶蛆        60    8     6
D602  101   101   黑色恶蛆        60    8     6
D602  78    167   黑色恶蛆        60    8     6
D602  144   151   黑色恶蛆        60    8     6
D602  178   43    黑色恶蛆        60    8     6

D602  100   100   蜈蚣0           100   1     15
D602  100   100   钳虫0           100   1     15
D602  100   100   黑色恶蛆0       100   1     15

D603  76    94    黑色恶蛆        60    10    6
D603  60    150   黑色恶蛆        60    10    6
D603  159   59    黑色恶蛆        60    10    6
D603  138   161   黑色恶蛆        60    10    6
D603  76    94    钳虫            60    10    7
D603  60    150   钳虫            60    10    7
D603  159   59    钳虫            60    10    7
D603  138   161   钳虫            60    10    7
D603  76    94    蜈蚣            60    10    7
D603  60    150   蜈蚣            60    10    7
D603  159   59    蜈蚣            60    10    7
D603  138   161   蜈蚣            60    10    7
D603  100   100   蜈蚣            100   10    10    50
D603  100   100   蜈蚣            100   10    10    50
D603  100   100   钳虫            100   10    10    50
D603  100   100   钳虫            100   10    10    50
D603  100   100   邪恶钳虫        100   1     60
D603  100   100   黑色恶蛆0       100   1     15
D603  100   100   钳虫0           100   1     15
D603  100   100   蜈蚣0           100   1     15

D604  35    42    黑色恶蛆        60    10    7
D604  52    130   黑色恶蛆        60    10    7
D604  148   50    黑色恶蛆        60    10    7
D604  118   112   黑色恶蛆        60    10    7
D604  35    42    跳跳蜂          60    10    7
D604  52    130   跳跳蜂          60    10    7
D604  148   50    跳跳蜂          60    10    7
D604  118   112   跳跳蜂          60    10    7
D604  35    42    钳虫            60    10    7
D604  52    130   钳虫            60    10    7
D604  148   50    钳虫            60    10    7
D604  118   112   钳虫            60    10    7
D604  35    42    蜈蚣            60    10    7
D604  52    130   蜈蚣            60    10    7
D604  148   50    蜈蚣            60    10    7
D604  118   112   蜈蚣            60    10    7
D604  100   100   钳虫            100   10    10    50
D604  100   100   钳虫            100   10    10    50
D604  100   100   蜈蚣            100   10    10    50
D604  100   100   蜈蚣            100   10    10    50
D604  100   100   邪恶钳虫        100   1     60

D604  100   100   黑色恶蛆0       100   1     15
D604  100   100   跳跳蜂0         100   1     15
D604  100   100   钳虫0           100   1     15
D604  100   100   蜈蚣0           100   1     15


D605  55    27    黑色恶蛆        50    10    7
D605  89    81    黑色恶蛆        50    10    7
D605  51    131   黑色恶蛆        50    10    7
D605  126   37    黑色恶蛆        50    10    7
D605  162   92    黑色恶蛆        50    10    7
D605  55    27    巨型蠕虫        50    11    7
D605  89    81    巨型蠕虫        50    11    7
D605  51    131   巨型蠕虫        50    11    7
D605  126   37    巨型蠕虫        50    11    7
D605  162   92    巨型蠕虫        50    11    7
D605  55    27    钳虫            50    10    7
D605  89    81    钳虫            50    10    7
D605  51    131   钳虫            50    10    7
D605  126   37    钳虫            50    10    7
D605  162   92    钳虫            50    10    7
D605  55    27    蜈蚣            50    10    7
D605  89    81    蜈蚣            50    10    7
D605  51    131   蜈蚣            50    10    7
D605  126   37    蜈蚣            50    10    7
D605  162   92    蜈蚣            50    10    7
D605  100   100   钳虫            100   10    10    50
D605  100   100   钳虫            100   10    10    50
D605  100   100   蜈蚣            100   10    10    50
D605  100   100   蜈蚣            100   10    10    50
D605  100   100   邪恶钳虫        100   1     60

D605  100   100   黑色恶蛆0       100   1     15
D605  100   100   巨型蠕虫0       100   1     15
