;代码	X	Y	名称	范围	数量	时间
D403	100	100	僵尸(精英)2		100	2	10
D403	100	100	僵尸(精英)1		100	2	10
D403	100	100	僵尸5		100	90	8
;特殊
D403	100	100	僵尸20		100	2	20
D403	100	100	僵尸30		100	2	20
D403	100	100	僵尸50		100	2	20

D404	100	100	僵尸1		100	60	8
D404	100	100	僵尸3		100	90	8
D404	100	100	僵尸4		100	90	8
;特殊
D404	100	100	僵尸10		100	2	20
D404	100	100	僵尸30		100	2	20
D404	100	100	僵尸40		100	2	20
D404	100	100	尸王(精英)		100	1	60

D405	100	100	僵尸1		100	45	8
D405	100	100	僵尸4		100	90	8
D405	100	100	僵尸5		100	90	8
;特殊
D405	100	100	僵尸10		100	2	20
D405	100	100	僵尸40		100	2	20
D405	100	100	僵尸50		100	2	20

D406	100	100	僵尸4		100	90	8
D406	100	100	僵尸1		100	30	8
D406	100	100	僵尸5		100	45	8
D406	100	100	僵尸2		100	30	8
D406	100	100	尸王(精英)		100	1	60
;特殊
D406	100	100	僵尸40		100	2	20
D406	100	100	僵尸10		100	2	20
D406	100	100	僵尸50		100	2	20
D406	100	100	僵尸20		100	2	20

D411	50	50	僵尸2		50	60	9
D413	50	50	僵尸3		50	60	9
D412	50	50	僵尸4		50	60	9
D416	50	50	僵尸5		50	60	9
D415	50	50	僵尸5		50	60	9
;特殊
D411	50	50	僵尸20		50	2	15
D413	50	50	僵尸30		50	2	15
D412	50	50	僵尸40		50	2	15
D416	50	50	僵尸50		50	2	15
D415	50	50	僵尸50		50	2	15

D421	200	200	僵尸2		120	150	8
D421	200	200	僵尸3		120	150	8
D421	200	200	僵尸4		120	150	8
D421	100	100	尸王(精英)		100	1	30
;特殊
D421	200	200	僵尸20		120	2	20
D421	200	200	僵尸30		120	2	20
D421	200	200	僵尸40		120	2	20

D422	200	200	僵尸1		120	75	8
D422	200	200	僵尸2		120	75	8
D422	200	200	僵尸4		120	150	8
D422	200	200	僵尸5		120	150	8
D422	100	100	尸王(精英)		100	1	30
;特殊
D422	200	200	僵尸10		120	2	20
D422	200	200	僵尸20		120	2	20
D422	200	200	僵尸40		120	2	20
D422	200	200	僵尸50		120	2	20


;盟重
3	380	410	羊		60	10	6
3	380	290	羊		60	10	6
3	160	250	猎鹰		80	30	7
3	500	125	猎鹰		40	10	7
3	150	230	盔甲虫		100	50	7
3	100	390	沙虫		50	40	7
3	320	150	盔甲虫		100	40	7
3	320	150	沙虫		30	20	7
3	416	200	盔甲虫		70	10	7
3	583	130	盔甲虫		70	10	7
3	500	140	多角虫		60	40	7
3	666	115	多角虫		60	10	7
3	500	140	巨型多角虫	500	10	30
3	790	100	狼		50	50	6
3	880	370	狼		100	10	6
3	666	660	多角虫		100	10	7
3	710	500	盔甲虫		120	10	7
3	710	625	威思而小虫	50	50	7
3	130	590	狼		100	10	6
3	333	560	狼		120	10	6
3	450	560	狼		120	10	6
3	333	560	虎蛇		150	40	6
;特殊
3	500	140	猎鹰0		500	3	20
3	500	140	盔甲虫0		500	1	10
3	500	140	多角虫0		500	1	10
3	500	140	虎蛇0		500	1	10  

    
;祖玛寺庙1层
D501	200	200	楔蛾	100	20	8
D501	100	180	楔蛾	100	20	8
D501	180	100	楔蛾	100	20	8
D501	100	100	楔蛾	100	20	8
D501	180	180	楔蛾	100	20	8
D501	200	200	角蝇	100	3	8
D501	100	180	角蝇	100	3	8
D501	180	100	角蝇	100	3	8
D501	100	100	角蝇	100	3	8
D501	180	180	角蝇	100	3	8
D501	200	200	大老鼠	100	20	8
D501	100	660	大老鼠	100	20	8
D501	660	100	大老鼠	100	20	8
D501	100	100	大老鼠	100	20	8
D501	660	660	大老鼠	100	20	8
;特殊
D501	200	200	大老鼠0	200	6	10

;祖玛寺庙2层
D502	200	200	大老鼠	100	30	8
D502	100	180	大老鼠	100	30	8
D502	180	100	大老鼠	100	30	8
D502	100	100	大老鼠	100	30	8
D502	180	180	大老鼠	100	30	8
D502	200	200	角蝇	100	3	8
D502	100	180	角蝇	100	3	8
D502	180	100	角蝇	100	3	8
D502	100	100	角蝇	100	3	8
D502	180	180	角蝇	100	3	8
D502	200	200	楔蛾	100	30	8
D502	100	180	楔蛾	100	30	8
D502	180	100	楔蛾	100	30	8
D502	100	100	楔蛾	100	30	8
D502	180	180	楔蛾	100	30	8
;特殊
D502	200	200	大老鼠0	200	6	10

;祖玛寺庙3层
D503	200	200	角蝇	100	3	8
D503	100	180	角蝇	100	3	8
D503	180	100	角蝇	100	3	8
D503	100	100	角蝇	100	3	8
D503	180	180	角蝇	100	3	8
D503	200	200	祖玛弓箭手	100	16	8
D503	100	180	祖玛弓箭手	100	16	8
D503	180	100	祖玛弓箭手	100	16	8
D503	100	100	祖玛弓箭手	100	16	8
D503	180	180	祖玛弓箭手	100	16	8
D503	200	200	祖玛雕像	100	16	8
D503	100	180	祖玛雕像	100	16	8
D503	100	180	祖玛卫士(精英)	100	1	8
D503	180	100	祖玛雕像	100	16	8
D503	100	100	祖玛雕像	100	16	8
D503	180	180	祖玛雕像	100	16	8
D503	200	200	祖玛卫士	100	16	8
D503	100	180	祖玛卫士	100	16	8
D503	180	100	祖玛卫士	100	16	8
D503	100	100	祖玛卫士	100	16	8
D503	180	180	祖玛卫士	100	16	8
D503	200	200	楔蛾	100	16	8
D503	100	180	楔蛾	100	16	8
D503	180	100	楔蛾	100	16	8
D503	100	100	楔蛾	100	16	8
D503	180	180	楔蛾	100	16	8
D503	200	200	大老鼠	200	80	10
;特殊
D503	200	200	祖玛弓箭手0	200	2	15
D503	200	200	祖玛卫士0	200	2	15
D503	200	200	祖玛雕像0	200	2	15
D503	200	200	大老鼠0	200	2	10
D503	200	200	祖玛雕像3	200	2	20
D503	200	200	祖玛卫士3	200	2	20
D503	200	200	祖玛弓箭手3	200	2	20

;祖玛寺庙4层
D504	200	200	祖玛弓箭手	120	100	8
D504	200	200	祖玛雕像	120	100	8
D504	200	200	祖玛卫士	120	100	8
D504	200	200	祖玛卫士(精英)	120	1	8
D504	200	200	楔蛾	120	100	8
D504	200	200	角蝇	100	3	8
D504	100	180	角蝇	100	3	8
D504	180	100	角蝇	100	3	8
D504	100	100	角蝇	100	3	8
D504	180	180	角蝇	100	3	8
D504	200	200	大老鼠	200	100	10
;特殊
D504	200	200	祖玛弓箭手0	200	2	20
D504	200	200	祖玛卫士0	200	2	20
D504	200	200	祖玛雕像0	200	2	20
D504	200	200	大老鼠0		200	2	10
D504	200	200	祖玛雕像3	200	4	20
D504	200	200	祖玛卫士3	200	4	20
D504	200	200	祖玛弓箭手3	200	4	20
D504	225	175	祖玛卫士00	8	1	30
D504	225	175	祖玛卫士	8	7	30
D504	225	175	楔蛾	8	8	30	50
D504	225	175	祖玛弓箭手	8	8	30
D504	225	175	角蝇	8	10	30	50
D504	225	175	祖玛雕像	8	8	30

;祖玛寺庙5层
D505	100	100	祖玛弓箭手	100	50	10
D505	100	100	祖玛弓箭手3	100	50	10
D505	100	100	祖玛雕像(精英)	100	1	10
D505	100	100	祖玛雕像	100	50	10
D505	100	100	祖玛雕像3	100	50	10
D505	100	100	祖玛卫士(精英)	100	1	10
D505	100	100	祖玛卫士	100	50	10
D505	100	100	祖玛卫士3	100	50	10
D505	100	100	祖玛卫士(精英)	100	1	10
D505	100	100	楔蛾		100	100	10
D505	100	100	角蝇		100	30	10
;;特殊
D505	100	100	祖玛雕像3	100	3	20
D505	100	100	祖玛卫士3	100	3	20
D505	100	100	祖玛弓箭手3	100	3	20
D505	100	100	祖玛弓箭手0	100	2	20
D505	100	100	祖玛卫士0	100	2	20
D505	100	100	祖玛雕像0	100	2	20
D505	154	172	祖玛卫士00	1	1	90
D505	154	172	祖玛卫士	8	7	60
D505	154	172	楔蛾		8	8	60
D505	154	172	祖玛弓箭手	8	8	60
D505	154	172	角蝇		8	3	60
D505	154	172	祖玛雕像	8	8	60

;祖玛7

D5072	50	50	祖玛雕像	50	45	8
D5072	50	50	祖玛卫士	50	45	8
D5072	50	50	祖玛弓箭手	50	45	8
D5072	50	50	楔蛾		50	45	8
D5072	50	50	角蝇		50	5	8
;;捞亥飘己	阁胶磐
D5072	50	50	祖玛雕像3	50	10	30
D5072	50	50	祖玛卫士3	50	10	30
D5072	50	50	祖玛弓箭手3	50	10	30
;;磐瘤绰	阁胶磐
D5072	50	50	祖玛雕像0	50	2	30
D5072	50	50	祖玛卫士0	50	2	30
D5072	50	50	祖玛弓箭手0	50	2	30

D5073	50	50	祖玛雕像	50	45	8
D5073	50	50	祖玛卫士	50	45	8
D5073	50	50	祖玛弓箭手	50	45	8
D5073	50	50	楔蛾		50	45	8
D5073	50	50	角蝇		50	5	8
;;捞亥飘己阁胶磐
D5073	50	50	祖玛雕像3	50	10	30
D5073	50	50	祖玛卫士3	50	10	30
D5073	50	50	祖玛弓箭手3	50	10	30
;;磐瘤绰	阁胶磐
D5073	50	50	祖玛雕像0	50	2	30
D5073	50	50	祖玛卫士0	50	2	30
D5073	50	50	祖玛弓箭手0	50	2	30

D5074	50	50	祖玛雕像	50	45	8
D5074	50	50	祖玛卫士	50	45	8
D5074	50	50	祖玛弓箭手	50	45	8
D5074	50	50	楔蛾		50	45	8
D5074	50	50	角蝇		50	5	8
D5074	73	22	祖玛雕像	7	5	11
D5074	73	22	祖玛卫士	7	5	11
D5074	73	22	祖玛弓箭手	7	5	11
D5074	73	22	楔蛾		7	5	11
D5074	73	22	角蝇		7	3	11
;;极品
D5074	50	50	祖玛雕像3	50	10	30
D5074	50	50	祖玛卫士3	50	10	30
D5074	50	50	祖玛弓箭手3	50	10	30
;特殊
D5074	50	50	祖玛雕像0	50	2	30
D5074	50	50	祖玛卫士0	50	2	30
D5074	50	50	祖玛弓箭手0	50	2	30
D515	22	20	角蝇		20	4	16
D515	19	24	祖玛教主	0	1	60

;例疙邦	带傈(蜈蚣粮	

D601	40	27	蜈蚣		50	35	6
D601	18	166	蜈蚣		50	25	6
D601	161	208	蜈蚣		50	35	6
D601	84	104	蜈蚣		50	25	6
D601	187	36	蜈蚣		50	35	6
D601	144	73	蜈蚣		50	35	6
D601	100	100	蜈蚣		100	15	10
D601	100	100	蜈蚣		100	15	10
D601	40	27	跳跳蜂		50	35	6
D601	18	166	跳跳蜂		50	25	6
D601	161	208	跳跳蜂		50	35	6
D601	84	104	巨型蠕虫	50	25	6
D601	187	36	巨型蠕虫	50	35	6
D601	144	73	巨型蠕虫	50	35	6
D601	40	27	黑色恶蛆	50	5	6
D601	18	166	黑色恶蛆	50	10	6
D601	161	208	黑色恶蛆	50	5	6
D601	84	104	黑色恶蛆	50	10	6
D601	187	36	黑色恶蛆	50	5	6
D601	144	73	黑色恶蛆	50	5	6
;特殊
D601	100	100	蜈蚣0		100	2	10
D601	100	100	跳跳蜂0		100	2	10
D601	100	100	巨型蠕虫0	100	2	10
D601	100	100	黑色恶蛆0	100	2	10


D602	60	47	蜈蚣		60	28	6
D602	101	101	蜈蚣		60	18	6
D602	78	167	蜈蚣		60	18	6
D602	144	151	蜈蚣		60	28	6
D602	178	43	蜈蚣		60	18	6
D602	100	100	蜈蚣		100	20	10
D602	100	100	蜈蚣		100	10	10
D602	60	47	钳虫		60	14	6
D602	101	101	钳虫		60	14	6
D602	78	167	钳虫		60	14	6
D602	144	151	钳虫		60	14	6
D602	178	43	钳虫		60	14	6
D602	100	100	钳虫		100	10	10
D602	100	100	钳虫		100	10	10
D602	60	47	黑色恶蛆	60	8	6
D602	101	101	黑色恶蛆	60	8	6
D602	78	167	黑色恶蛆	60	8	6
D602	144	151	黑色恶蛆	60	8	6
D602	178	43	黑色恶蛆	60	8	6
;特殊
D602	100	100	蜈蚣0		100	2	10
D602	100	100	钳虫0		100	2	10
D602	100	100	黑色恶蛆0	100	2	10


D603	76	94	黑色恶蛆	60	10	7
D603	60	150	黑色恶蛆	60	20	7
D603	159	59	黑色恶蛆	60	10	7
D603	138	161	黑色恶蛆	60	10	7
D603	76	94	钳虫		60	20	7
D603	60	150	钳虫		60	20	7
D603	159	59	钳虫		60	30	7
D603	138	161	钳虫		60	20	7
D603	76	94	蜈蚣		60	20	7
D603	60	150	蜈蚣		60	30	7
D603	159	59	蜈蚣		60	20	7
D603	138	161	蜈蚣		60	20	7
D603	100	100	蜈蚣		100	10	10
D603	100	100	蜈蚣		100	30	10
D603	100	100	钳虫		100	10	10
D603	100	100	钳虫		100	10	10
D603	100	100	邪恶钳虫	100	1	30
;特殊
D603	100	100	黑色恶蛆0	100	2	20
D603	100	100	钳虫0		100	2	20
D603	100	100	蜈蚣0		100	2	20

D604	35	42	黑色恶蛆	60	15	7
D604	52	130	黑色恶蛆	60	25	7
D604	148	50	黑色恶蛆	60	15	7
D604	118	112	黑色恶蛆	60	15	7
D604	35	42	跳跳蜂		60	15	7
D604	52	130	跳跳蜂		60	25	7
D604	148	50	跳跳蜂		60	15	7
D604	118	112	跳跳蜂		60	15	7
D604	35	42	钳虫		60	20	7
D604	52	130	钳虫		60	30	7
D604	148	50	钳虫		60	20	7
D604	118	112	钳虫		60	20	7
D604	35	42	蜈蚣		60	20	7
D604	52	130	蜈蚣		60	30	7
D604	148	50	蜈蚣		60	20	7
D604	118	112	蜈蚣		60	20	7
D604	100	100	钳虫		100	10	10
D604	100	100	钳虫		100	20	10
D604	100	100	蜈蚣		100	20	10
D604	100	100	蜈蚣		100	10	10
D604	100	100	邪恶钳虫	100	1	30
;特殊
D604	100	100	黑色恶蛆0	100	2	20
D604	100	100	跳跳蜂0		100	2	20
D604	100	100	钳虫0		100	2	20
D604	100	100	蜈蚣0		100	2	20


D605	55	27	黑色恶蛆	50	12	7
D605	89	81	黑色恶蛆	50	22	7
D605	51	131	黑色恶蛆	50	12	7
D605	126	37	黑色恶蛆	50	12	7
D605	162	92	黑色恶蛆	50	12	7
D605	55	27	巨型蠕虫	50	8	7
D605	89	81	巨型蠕虫	50	8	7
D605	51	131	巨型蠕虫	50	18	7
D605	126	37	巨型蠕虫	50	8	7
D605	162	92	巨型蠕虫	50	8	7
D605	55	27	钳虫		50	12	7
D605	89	81	钳虫		50	12	7
D605	51	131	钳虫		50	12	7
D605	126	37	钳虫		50	22	7
D605	162	92	钳虫		50	12	7
D605	55	27	蜈蚣		50	12	7
D605	89	81	蜈蚣		50	22	7
D605	51	131	蜈蚣		50	12	7
D605	126	37	蜈蚣		50	12	7
D605	162	92	蜈蚣		50	12	7
D605	100	100	钳虫		100	10	10
D605	100	100	钳虫		100	10	10
D605	100	100	蜈蚣		100	20	10
D605	100	100	蜈蚣		100	10	10
D605	100	100	邪恶钳虫	100	1	30
;特殊
D605	100	100	黑色恶蛆0	100	2	20
D605	100	100	巨型蠕虫0	100	2	20
D605	100	100	钳虫0		100	2	20
D605	100	100	蜈蚣0		100	2	20
0111	9	13	练功师		1	1	1

D606	19	39	黑色恶蛆	70	20	7
D606	97	81	黑色恶蛆	70	20	7
D606	57	166	黑色恶蛆	70	20	7
D606	178	127	黑色恶蛆	70	20	7
D606	19	39	跳跳蜂		70	8	7
D606	97	81	跳跳蜂		70	8	7
D606	57	166	跳跳蜂		70	18	7
D606	178	127	跳跳蜂		70	8	7
D606	19	39	巨型蠕虫	70	18	7
D606	97	81	巨型蠕虫	70	8	7
D606	57	166	巨型蠕虫	70	8	7
D606	178	127	巨型蠕虫	70	8	7
D606	19	39	钳虫		70	20	7
D606	97	81	钳虫		70	20	7
D606	57	166	钳虫		70	30	7
D606	178	127	钳虫		70	20	7
D606	100	100	钳虫		100	10	10
D606	100	100	钳虫		100	10	10
D606	100	100	蜈蚣		100	80	7
D606	100	100	蜈蚣		100	20	10
D606	100	100	蜈蚣		100	10	10
D606	100	100	邪恶钳虫	100	2	30
;特殊
D606	100	100	蜈蚣0		50	2	20
D606	100	100	跳跳蜂0		50	2	20
D606	100	100	巨型蠕虫0	50	2	20
D606	100	100	钳虫0		50	2	20
D606	83	168	触龙神		40	1	30
D606	77	170	蜈蚣		6	3	5


D612	70	76	黑色恶蛆	70	20	7
D612	210	72	黑色恶蛆	70	20	7
D612	79	220	黑色恶蛆	70	30	7
D612	200	213	黑色恶蛆	70	20	7
D612	70	76	跳跳蜂		70	10	7
D612	210	72	跳跳蜂		70	10	7
D612	79	220	跳跳蜂		70	20	7
D612	200	213	跳跳蜂		70	10	7
D612	70	76	跳跳蜂		70	10	7
D612	70	76	巨型蠕虫	70	20	7
D612	210	72	巨型蠕虫	70	20	7
D612	79	220	巨型蠕虫	70	30	7
D612	200	213	巨型蠕虫	70	20	7
D612	70	76	钳虫		70	20	7
D612	210	72	钳虫		70	20	7
D612	79	220	钳虫		70	30	7
D612	200	213	钳虫		70	20	7

D612	150	134	钳虫		70	20	7
D612	19	39	钳虫		70	30	7
D612	97	81	钳虫		70	20	7
D612	57	166	钳虫		70	20	7
D612	178	127	钳虫		70	20	7
D612	150	150	钳虫		100	10	10	
D612	150	150	钳虫		100	30	10
D612	150	150	蜈蚣		100	10	10	
D612	150	150	蜈蚣		100	10	10	
D612	150	150	邪恶钳虫	150	1	30
D612	150	150	邪恶钳虫	150	1	30

;特殊
D618	150	150	蜈蚣0		100	2	20
D618	150	150	跳跳蜂0		100	2	20
D618	150	150	巨型蠕虫0	100	2	20
D618	150	150	钳虫0		100	2	20
D618	150	150	黑色恶蛆0	100	2	20


;D613
D613	19	17	钳虫		50	5	7
D613	41	23	钳虫		50	10	7
D613	52	33	钳虫		50	10	7
D613	64	47	钳虫		50	15	7
D613	79	54	钳虫		50	10	7
D613	77	74	钳虫		50	10	7
D613	53	76	钳虫		50	15	7
D613	44	59	钳虫		50	10	7
D613	28	62	钳虫		50	10	7
D613	18	56	钳虫		50	5	7
D613	50	50	黑色恶蛆	70	10	7
D613	50	50	跳跳蜂		70	10	7
D613	50	50	蜈蚣		70	20	7
D613	50	50	巨型蠕虫	70	10	7
D613	50	50	蜈蚣0		70	2	20
D613	50	50	跳跳蜂0		70	2	20
D613	50	50	巨型蠕虫0	70	2	20
D613	50	50	钳虫0		70	2	20
D613	50	50	黑色恶蛆0	70	2	20
D613	50	50	邪恶钳虫	70	2	30

;D614
D614	67	79	黑色恶蛆	50	15	7
D614	53	71	黑色恶蛆	50	10	7
D614	23	82	黑色恶蛆	50	10	7
D614	27	62	黑色恶蛆	50	15	7
D614	18	29	黑色恶蛆	50	10	7
D614	42	22	黑色恶蛆	50	10	7
D614	60	20	黑色恶蛆	50	5	7
D614	77	32	黑色恶蛆	50	10	7
D614	60	48	黑色恶蛆	50	10	7
D614	87	24	黑色恶蛆	50	5	7
D614	50	50	钳虫		70	15	7
D614	50	50	跳跳蜂		70	15	7
D614	50	50	蜈蚣		70	20	7
D614	50	50	巨型蠕虫	70	15	7
D614	50	50	蜈蚣0		70	2	20
D614	50	50	跳跳蜂0		70	2	20
D614	50	50	巨型蠕虫0	70	2	20
D614	50	50	钳虫0		70	2	20
D614	50	50	黑色恶蛆0	70	2	20
D614	50	50	邪恶钳虫	70	2	30

;D615
D615	82	78	巨型蠕虫	50	15	7
D615	81	54	巨型蠕虫	50	10	7
D615	79	30	巨型蠕虫	50	10	7
D615	60	22	巨型蠕虫	50	15	7
D615	44	16	巨型蠕虫	50	10	7
D615	16	58	巨型蠕虫	50	5	7
D615	17	81	巨型蠕虫	50	10	7
D615	51	55	巨型蠕虫	50	10	7
D615	49	81	巨型蠕虫	50	15	7
D615	50	50	黑色恶蛆	70	15	7
D615	50	50	跳跳蜂		70	15	7
D615	50	50	蜈蚣		70	15	7
D615	50	50	钳虫		70	30	7
D615	50	50	蜈蚣0		70	2	20
D615	50	50	跳跳蜂0		70	2	20
D615	50	50	巨型蠕虫0	70	2	20
D615	50	50	钳虫0		70	2	20
D615	50	50	黑色恶蛆0	70	2	20
D615	50	50	邪恶钳虫	70	2	30

;D616
D616	20	21	跳跳蜂		50	10	7
D616	23	38	跳跳蜂		50	15	7
D616	25	62	跳跳蜂		50	15	7
D616	11	71	跳跳蜂		50	10	7
D616	62	66	跳跳蜂		50	5	7
D616	59	27	跳跳蜂		50	5	7
D616	77	85	跳跳蜂		50	10	7
D616	83	55	跳跳蜂		50	5	7
D616	73	44	跳跳蜂		50	15	7
D616	82	21	跳跳蜂		50	10	7
D616	50	50	黑色恶蛆	70	15	7
D616	50	50	巨型蠕虫	70	15	7
D616	50	50	蜈蚣		70	35	7
D616	50	50	钳虫		70	20	7
D616	50	50	蜈蚣0		70	2	20
D616	50	50	跳跳蜂0		70	2	20
D616	50	50	巨型蠕虫0	70	2	20
D616	50	50	钳虫0		70	2	20
D616	50	50	黑色恶蛆0	70	2	20
D616	50	50	邪恶钳虫	70	2	30

;D617
D617	51	45	蜈蚣		50	15	7
D617	28	35	蜈蚣		50	20	7
D617	20	66	蜈蚣		50	15	7
D617	45	81	蜈蚣		50	10	7
D617	69	84	蜈蚣		50	15	7
D617	69	61	蜈蚣		50	30	7
D617	83	42	蜈蚣		50	15	7
D617	80	17	蜈蚣		50	10	7
D617	87	72	蜈蚣		50	15	7
D617	82	21	蜈蚣		50	10	7
D617	50	50	黑色恶蛆	70	15	7
D617	50	50	巨型蠕虫	70	15	7
D617	50	50	跳跳蜂		70	35	7
D617	50	50	钳虫		70	20	7
D617	50	50	蜈蚣0		70	2	20
D617	50	50	跳跳蜂0		70	2	20
D617	50	50	巨型蠕虫0	70	2	20
D617	50	50	钳虫0		70	2	20
D617	50	50	黑色恶蛆0	70	2	20
D613	50	50	邪恶钳虫	70	2	30

;D618	父斥绊刀包
D618	19	39	黑色恶蛆	70	20	7
D618	97	81	黑色恶蛆	70	20	7
D618	57	166	黑色恶蛆	70	20	7
D618	178	127	黑色恶蛆	70	20	7
D618	19	39	跳跳蜂		70	18	7
D618	97	81	跳跳蜂		70	8	7
D618	57	166	跳跳蜂		70	8	7
D618	178	127	跳跳蜂		70	18	7
D618	19	39	巨型蠕虫	70	18	7
D618	97	81	巨型蠕虫	70	8	7
D618	57	166	巨型蠕虫	70	8	7
D618	178	127	巨型蠕虫	70	8	7
D618	19	39	钳虫		70	30	7
D618	97	81	钳虫		70	30	7
D618	57	166	钳虫		70	30	7
D618	178	127	钳虫		70	30	7
D618	100	100	钳虫		100	30	10	
D618	100	100	钳虫		100	10	10
D618	100	100	蜈蚣		100	40	7
D618	100	100	蜈蚣		100	10	10	
D618	100	100	蜈蚣		100	10	10	
D618	100	100	邪恶钳虫	100	2	30
D618	100	100	邪恶钳虫	100	2	30

;特殊
D618	100	100	蜈蚣0		70	2	20
D618	100	100	跳跳蜂0		70	2	20
D618	100	100	巨型蠕虫0	70	2	20
D618	100	100	钳虫0		70	2	20
D618	100	100	黑色恶蛆0	70	2	20


;荤合己(荤合己栏肺	柳涝窍绰	烹肺	
D701	100	100	僵尸5	100	20	10


;;籍阿1摸
D711	251	41	红野猪	30	7	10
D711	321	72	红野猪	30	7	10
D711	363	146	红野猪	30	7	10
D711	172	59	红野猪	30	7	10
D711	210	93	红野猪	30	7	10
D711	262	140	红野猪	30	7	10
D711	309	19	红野猪	30	7	10
D711	350	303	红野猪	30	7	10
D711	111	105	红野猪	30	7	10
D711	158	149	红野猪	30	7	10
D711	200	200	红野猪	30	7	10
D711	255	306	红野猪	30	7	10
D711	287	286	红野猪	30	7	10
D711	56	158	红野猪	30	7	10
D711	153	237	红野猪	30	7	10
D711	112	250	红野猪	30	7	10
D711	114	314	红野猪	30	7	10
D711	304	340	红野猪	30	7	10
D711	251	41	黑野猪	30	5	10
D711	321	72	黑野猪	30	5	10
D711	363	146	黑野猪	30	5	10
D711	172	59	黑野猪	30	5	10
D711	210	93	黑野猪	30	5	10
D711	262	140	黑野猪	30	5	10
D711	309	19	黑野猪	30	5	10
D711	350	303	黑野猪	30	5	10
D711	111	105	黑野猪	30	5	10
D711	158	149	黑野猪	30	5	10
D711	200	200	黑野猪	30	5	10
D711	255	306	黑野猪	30	5	10
D711	287	286	黑野猪	30	5	10
D711	56	158	黑野猪	30	5	10
D711	153	237	黑野猪	30	5	10
D711	112	250	黑野猪	30	5	10
D711	114	314	黑野猪	30	5	10
D711	304	340	黑野猪	30	5	10
D711	251	41	黑色恶蛆	30	8	10
D711	321	72	黑色恶蛆	30	8	10
D711	363	146	黑色恶蛆	30	8	10
D711	172	59	黑色恶蛆	30	8	10
D711	210	93	黑色恶蛆	30	8	10
D711	262	140	黑色恶蛆	30	8	10
D711	309	19	黑色恶蛆	30	8	10
D711	350	303	黑色恶蛆	30	8	10
D711	111	105	黑色恶蛆	30	8	10
D711	158	149	黑色恶蛆	30	8	10
D711	200	200	黑色恶蛆	30	8	10
D711	255	306	黑色恶蛆	30	8	10
D711	287	286	黑色恶蛆	30	8	10
D711	56	158	黑色恶蛆	30	8	10
D711	153	237	黑色恶蛆	30	8	10
D711	112	250	黑色恶蛆	30	8	10
D711	114	314	黑色恶蛆	30	8	10
D711	304	340	黑色恶蛆	30	8	10
D711	200	200	楔蛾	200	25	10
;特殊
D711	200	200	红野猪0	200	2	30
D711	200	200	黑野猪0	200	2	30
D711	200	200	黑色恶蛆0	200	2	30

;;籍阿2摸
D712	251	41	红野猪	30	7	10
D712	321	72	红野猪	30	7	10
D712	363	146	红野猪	30	7	10
D712	172	59	红野猪	30	7	10
D712	210	93	红野猪	30	7	10
D712	262	140	红野猪	30	7	10
D712	309	19	红野猪	30	7	10
D712	350	303	红野猪	30	7	10
D712	111	105	红野猪	30	7	10
D712	158	149	红野猪	30	7	10
D712	200	200	红野猪	30	7	10
D712	255	306	红野猪	30	7	10
D712	287	286	红野猪	30	7	10
D712	56	158	红野猪	30	7	10
D712	153	237	红野猪	30	7	10
D712	112	250	红野猪	30	7	10
D712	114	314	红野猪	30	7	10
D712	304	340	红野猪	30	7	10
D712	251	41	黑野猪	30	5	10
D712	321	72	黑野猪	30	5	10
D712	363	146	黑野猪	30	5	10
D712	172	59	黑野猪	30	5	10
D712	210	93	黑野猪	30	5	10
D712	262	140	黑野猪	30	5	10
D712	309	19	黑野猪	30	5	10
D712	350	303	黑野猪	30	5	10
D712	111	105	黑野猪	30	5	10
D712	158	149	黑野猪	30	5	10
D712	200	200	黑野猪	30	5	10
D712	255	306	黑野猪	30	5	10
D712	287	286	黑野猪	30	5	10
D712	56	158	黑野猪	30	5	10
D712	153	237	黑野猪	30	5	10
D712	112	250	黑野猪	30	5	10
D712	114	314	黑野猪	30	5	10
D712	304	340	黑野猪	30	5	10
D712	100	100	黑野猪	100	3	5	50
D712	180	100	黑野猪	100	3	5	50
D712	100	180	黑野猪	100	3	5	50
D712	180	180	黑野猪	100	3	5	50
D712	251	41	黑色恶蛆	30	5	10
D712	321	72	黑色恶蛆	30	5	10
D712	363	146	黑色恶蛆	30	5	10
D712	172	59	黑色恶蛆	30	5	10
D712	210	93	黑色恶蛆	30	5	10
D712	262	140	黑色恶蛆	30	5	10
D712	309	19	黑色恶蛆	30	5	10
D712	350	303	黑色恶蛆	30	5	10
D712	111	105	黑色恶蛆	30	5	10
D712	158	149	黑色恶蛆	30	5	10
D712	200	200	黑色恶蛆	30	5	10
D712	255	306	黑色恶蛆	30	5	10
D712	287	286	黑色恶蛆	30	5	10
D712	56	158	黑色恶蛆	30	5	10
D712	153	237	黑色恶蛆	30	5	10
D712	112	250	黑色恶蛆	30	5	10
D712	114	314	黑色恶蛆	30	5	10
D712	304	340	黑色恶蛆	30	5	10
D712	200	200	楔蛾	200	35	10
;特殊
D712	200	200	红野猪0	200	2	30
D712	200	200	黑野猪0	200	2	30
D712	200	200	黑色恶蛆0	200	2	30

;;籍阿3摸
D713	251	41	红野猪	30	7	10
D713	321	72	红野猪	30	7	10
D713	363	146	红野猪	30	7	10
D713	172	59	红野猪	30	7	10
D713	210	93	红野猪	30	7	10
